"","id","time","status","x1","x2","x3","x4","x5","z1","z2"
"1",1,0.0480943241951965,1,0.407617719843984,-3.60456170514226,2.81365387514234,-0.659920477509129,0.00121425619986903,-0.696848796491224,1
"2",2,0.130857808185271,1,-0.793388875201344,-2.08789226785302,1.27063482254744,0.49081088463557,0.563040908349153,1.16441712886485,0
"3",3,0.160652892441071,1,0.038271414116025,0.0591164790093899,3.10650258883834,-1.47800656963689,-0.857624432451637,0.183290321734915,0
"4",4,0.092335453108363,1,-1.72155253589153,3.26585807278752,-2.69299760833383,0.466652933817858,-2.03218825351643,0.107881799230384,0
"5",5,0.2863275517043,1,3.70336597412825,0.292635813355446,-3.55628313682973,-0.369214973698416,0.225747711256254,0.165932281962942,1
"6",6,0.371919215233618,1,0.30769775994122,3.95176910795271,0.898928344249725,0.844311493676572,0.584078263106705,1.05092451149802,1
"7",7,0.0062837301266143,1,-3.24279407225549,-2.93141943216324,-0.249257899820805,-0.511669282292111,-2.19133133607301,-0.0233213931938692,0
"8",8,0.0445826914311582,1,2.24033251777291,2.86230543628335,2.85799395106733,-0.345037706216053,1.81762051989027,0.485054432816419,0
"9",9,0.346180853645124,1,2.19838938117027,1.17688426375389,-3.97437549196184,-3.0541915213832,3.33831132697592,1.02416163581916,1
"10",10,0.557547314785964,1,-1.67156407982111,2.81430986337364,0.240638034418225,-0.431801263846857,-0.656919875691173,0.630474680103029,0
"11",11,0.0359970990303834,1,2.55771939270198,1.00562332570553,-2.85613906383514,-0.218555187898127,3.29141700285542,0.432992558445649,0
"12",12,0.074024519435022,1,-3.85124334506691,2.17908261716366,1.09008515998721,2.39329319418631,0.255838707166393,0.211719951673189,1
"13",13,0.519339168770845,1,3.21521878801286,1.79059081152081,2.49206920899451,1.15630015445448,-0.732186349741071,-0.0890011690980388,0
"14",14,0.114092205185443,0,-2.11470578610897,-3.83551894128323,2.44697839580476,0.0016041971261827,-0.66870219962119,1.57636855420174,0
"15",15,1.74442149565764,0,3.20501041971147,0.740695646032691,-3.75275999493897,-0.258125440428105,0.950552555511076,-1.55882179258584,0
