"","id","time","status","x1","x2","x3","x4","x5","z1","z2"
"1",1,1.92019264503769,1,-0.913356447126716,-0.63629127945751,0.79973532166332,-0.569442380685359,-0.748878023587167,-1.09470453122241,1
"2",2,0.919962227142741,1,-0.829797789920121,-0.680964968632907,0.00960933323949575,0.866040053777397,0.153663449455053,-0.30949552288038,0
"3",3,0.371286091109061,1,-0.619979635812342,-0.258847987279296,-0.298837337642908,0.257124025374651,-0.539255121722817,-0.802560905155176,0
"4",4,1.48515223350986,1,0.495342341251671,0.711497999262065,-0.97695350041613,-0.899246428627521,0.0386726958677173,-0.422741929480382,0
"5",5,0.182136803698002,1,-0.897911379579455,-0.751494460739195,0.86350977094844,0.625021744053811,0.728963935282081,0.0626125469645687,1
"6",6,0.0947448661278684,1,0.995780056808144,-0.715966523159295,0.587368795648217,-0.0960906962864101,0.456690661609173,2.21024767028334,0
"7",7,0.258215202967198,1,0.484992483630776,0.369670057203621,0.0725039676763117,-0.899810905568302,-0.0635251989588141,1.12130507212658,0
"8",8,0.0227590772119124,1,-0.189910438843071,-0.156074654310942,0.44470108859241,-0.0894481376744807,-0.0351970656774938,1.45367345862119,0
"9",9,0.734832802553791,1,-0.34187801880762,0.403769759461284,-0.776883591432124,-0.125161197502166,0.614433778915554,0.279414428059225,0
"10",10,1.56383207244558,1,0.443222161848098,0.535786012653261,0.545484635513276,-0.477687031496316,0.892384249716997,0.721282529738922,1
"11",11,1.87995505221935,0,-0.172125769779086,0.871273382566869,0.134165429975837,0.352531177457422,-0.590827285312116,0.536658727863364,0
"12",12,0.962250930357234,1,0.571516185067594,-0.780700047966093,-0.369291987270117,-0.607617982197553,-0.198666560929269,-1.31340736794481,0
"13",13,1.71704841291443,1,0.0150600802153349,-0.874145257286727,-0.565819106064737,-0.373835432343185,-0.965506637003273,1.91212958502098,1
"14",14,0.212723281234503,0,0.293654476292431,-0.492954253684729,-0.751952224876732,-0.377783079165965,-0.222911740653217,-0.144884436936241,1
"15",15,2.44961293495947,1,0.17284933058545,-0.474845531862229,0.47387409908697,0.139921491034329,-0.956031638197601,-0.0569654268509976,1
"16",16,0.553421253338456,0,-0.0718671376816928,0.823958227876574,0.513412805274129,0.0463359206914902,-0.345063102431595,0.491393014484565,0
"17",17,0.803574120787771,1,-0.171290830243379,-0.530529319774359,0.825849595945328,-0.713157306890935,-0.966694296337664,0.217824349421695,0
"18",18,0.375300013385013,1,-0.0454649985767901,-0.275524035096169,-0.870616614352912,-0.155850563663989,-0.870339206419885,1.35151329443145,0
"19",19,0.0500917396831894,1,-0.538426326587796,0.332028777338564,0.100145645905286,-0.987976011820138,-0.938126600347459,-0.407051254511899,1
"20",20,6.63302192160521,1,-0.862260594032705,0.995482985861599,-0.927576348185539,0.0997819164767861,-0.869758089073002,-0.208164659108691,0
"21",21,0.242508464499609,1,0.653251123148948,0.18209547130391,0.592690544668585,-0.519222217146307,-0.10891134198755,0.142537385724514,0
"22",22,0.231132133329897,1,-0.409687178675085,0.776788447983563,-0.832653919700533,-0.0289569473825395,-0.288953165523708,0.594814905802614,1
"23",23,1.78863047467145,1,0.583161043468863,-0.150476225651801,0.0744157498702407,0.448090527672321,-0.581001979764551,-1.56590311807684,1
"24",24,0.922701621428132,0,-0.972573429811746,0.932235929649323,0.729727381374687,-0.241433050017804,0.311796242836863,0.0182383596978525,0
"25",25,0.934335603712514,1,-0.136543066706508,-0.11959824571386,0.82836249191314,-0.0630589630454779,0.222233877982944,-0.553158237026495,1
"26",26,0.877504177838613,1,-0.377806577365845,-0.135794572997838,0.42697131447494,0.469120283611119,-0.234525373671204,0.991688124742975,1
"27",27,0.068779308862448,1,-0.726976697333157,-0.0118073271587491,0.974171950947493,-0.509957742877305,0.00678281951695681,0.400787047869808,1
"28",28,0.893233263811362,1,0.691560801584274,-0.765380287542939,0.0765012269839644,-0.28546640323475,-0.656209439504892,-0.551177994246056,1
"29",29,2.23627182282507,0,0.533805117476732,0.743953984230757,-0.974477338604629,0.589257074054331,0.755399105604738,-1.06128971858821,1
"30",30,0.416630454465301,1,0.838255441281945,-0.412970189936459,-0.0241580414585769,0.375210752245039,0.382508344948292,1.34229848465592,1
"31",31,1.35233086110097,1,0.0886632106266916,-0.610382118262351,-0.713015696499497,0.0213384814560413,0.469641167204827,-1.00197251849906,1
"32",32,0.672316731834734,1,-0.306193488650024,-0.746453004423529,0.651248529087752,-0.353985835332423,0.089303485583514,1.53278044767536,1
"33",33,0.0698666177148055,1,0.954325634520501,-0.871099523734301,0.484567306935787,0.328944506589323,0.377142932265997,0.560014967706408,1
"34",34,0.0309656336903572,0,0.825350559782237,0.678642323706299,-0.0362683665007353,0.0279612699523568,-0.836959548760206,1.6956851293475,1
"35",35,0.267392482611403,0,-0.214728589169681,0.406665794085711,0.73052966222167,0.789108724333346,-0.876259822398424,-0.390447517714686,0
"36",36,0.890560685780373,1,0.351551901549101,-0.430697170086205,0.335239444859326,0.107234032824636,0.104815860278904,1.04750829962659,1
"37",37,0.469495650252953,1,-0.5701017039828,0.931870806030929,0.950358660891652,-0.182539872359484,-0.76780966296792,-1.0893857148098,1
"38",38,0.0280449440464057,1,-0.189448845107108,0.0468873414210975,0.832451033871621,0.111627601087093,0.984152410179377,0.962781514569207,1
"39",39,1.30638722928116,1,-0.162654902320355,-0.354386897291988,0.24587786803022,-0.327552671544254,-0.327416994608939,-1.36005613295555,1
"40",40,1.42311541817704,1,0.867444745730609,0.240480619017035,-0.961890436708927,-0.0549572752788663,-0.413679562974721,0.774159585703346,1
"41",41,1.42950475060369,1,-0.642642322462052,0.281289672479033,-0.557337648235261,0.578551176469773,-0.954789435956627,-0.279525370337944,0
"42",42,0.508803777338933,1,0.297940733842552,-0.412307958118618,0.888245265930891,0.708985264413059,0.26389660872519,-0.0449774620988259,0
"43",43,0.056159793075031,1,0.0650816801935434,-0.165261657908559,0.8476373818703,0.515566664747894,0.171682714018971,-0.0093216673849725,0
"44",44,0.49319436235744,1,-0.757018163334578,-0.684049992822111,0.291242557112128,0.60368614224717,0.418862636666745,0.498095386873527,0
"45",45,0.514434839946396,1,-0.831374199595302,0.322852050885558,-0.933681769762188,-0.224901695735753,0.124300694558769,-0.316220450359231,0
"46",46,5.1110556541572,1,-0.598289272747934,-0.0718087255954742,0.374940044712275,0.661739137023687,-0.927335856482387,0.238699314405417,1
"47",47,4.80036609587802,0,0.689333082176745,-0.402866937685758,-0.57088776351884,0.586380140855908,-0.718202976044267,0.292727071888678,1
"48",48,0.345208917052039,1,-0.407636575866491,0.432843287475407,-0.297512372490019,0.993021737318486,0.0420562354847789,0.415970194910086,0
"49",49,0.397545938731305,1,-0.23466537008062,-0.869214084465057,-0.213109157513827,-0.2634806050919,-0.651068013161421,1.08402743650942,1
"50",50,0.411307199373614,1,0.0138265043497086,0.866743595339358,-0.829087295569479,-0.994799409527332,-0.384625893086195,0.618324214529023,1
"51",51,0.0311357941019885,1,0.0494486470706761,0.809742167592049,0.760847364552319,-0.47228632029146,0.166661682073027,0.0867047074630746,0
"52",52,0.673633032640159,1,-0.193198874592781,0.52508882060647,0.0889055500738323,-0.029316340573132,-0.235386548563838,0.24302080590383,0
"53",53,0.0241952605708498,1,-0.239963829517365,0.373911627102643,0.436779588926584,-0.50500107370317,0.969447828363627,1.21742945404568,0
"54",54,0.462228775249241,1,0.492995011620224,0.639435648452491,-0.221289165783674,0.274299519136548,0.830305878538638,1.05721806054548,1
"55",55,1.86331112975491,1,-0.936329492367804,-0.213519377168268,0.718247585464269,0.794200362637639,0.153259351383895,1.24724520207598,1
"56",56,0.133753129358755,1,-0.656686052680016,0.823522137012333,0.41867758333683,-0.0381217547692358,0.327824709936976,-0.185707867925546,0
"57",57,1.24018431809957,1,-0.284674737136811,0.17850792594254,0.720858933404088,0.973674923647195,0.640461150091141,-1.41794827481096,0
"58",58,0.16557504057848,1,-0.272661191876978,-0.249654398299754,0.390578283928335,-0.156697730068117,-0.286688472609967,0.000318526433522878,0
"59",59,0.308013620107089,1,0.894794885069132,0.382814383134246,-0.197829954791814,0.220467340666801,0.718142577446997,-0.907525537623954,0
"60",60,0.721261509954205,1,-0.928398366551846,0.138589851558208,0.364713326096535,-0.535974563099444,-0.91562442202121,0.604686394903298,1
"61",61,0.412587968638297,1,0.685301809106022,-0.803159565664828,-0.824844542425126,0.643044196069241,0.419160532299429,-0.384866588006572,0
"62",62,0.0686853118475898,1,-0.419737352989614,0.659100585617125,0.960285643581301,-0.0498860133811831,-0.870033467188478,2.26031875965119,0
"63",63,1.23281314044744,0,0.611497447825968,0.207085653208196,-0.713967591524124,-0.723117725923657,0.48244682746008,0.69537614346172,1
"64",64,0.296586692420049,1,-0.186462364625186,-0.993065515998751,-0.377392798662186,-0.981876211706549,0.0735304420813918,2.01772337483835,1
"65",65,1.39416256808218,1,-0.678678718861192,0.692757351323962,0.500620695762336,-0.0820197127759457,0.997230011969805,-0.00753389245826863,1
"66",66,1.11532794345204,1,0.768699478823692,-0.576869676820934,-0.422523323446512,-0.556169408839196,-0.103843601420522,-0.166759283538648,1
"67",67,0.358921496835737,1,-0.311397583223879,-0.538059825543314,0.587685816921294,0.435326929204166,-0.203803511336446,1.98046641024537,0
"68",68,0.510377614801062,1,0.216226652730256,0.113533235620707,0.829101673793048,0.53478473611176,0.194473131094128,-1.11123785963679,0
"69",69,0.474017269347111,1,-0.699986302759498,0.642767827026546,0.907872506882995,0.321418493054807,0.629312197677791,-0.723149038274828,0
"70",70,0.898303295179414,1,-0.826384691055864,0.289117583073676,-0.768077282235026,-0.185801814775914,0.859115508850664,0.639739469157672,1
"71",71,0.434711069518615,1,-0.141697993502021,-0.368619712069631,0.616018339525908,0.0691298441961408,0.868363779038191,1.48439714719467,0
"72",72,0.00984291049074204,1,0.697001706343144,-0.902239457704127,0.309834782965481,-0.112308401148766,-0.319186333566904,0.592797604289571,1
"73",73,2.58591888221426,0,-0.85372301004827,-0.0797762055881321,-0.472541398834437,0.900021149311215,-0.266792946495116,1.27477669833434,1
"74",74,0.0596580683145508,1,-0.394932945258915,-0.919015496969223,0.829641172196716,0.563537853304297,0.812216130550951,0.381949515364557,1
"75",75,1.39817440809052,1,-0.616500099655241,-0.697725286707282,0.87325706705451,0.876233477611095,0.571672716643661,-2.0780889562288,0
"76",76,1.24591719317098,1,-0.152681919746101,0.446992580313236,0.541588279884309,0.0534036681056023,0.519789056386799,-0.864339360800185,1
"77",77,1.63417235389352,0,0.907508270815015,0.00114997895434499,-0.347724218852818,-0.162842861842364,0.351086765062064,-0.149945459692118,0
"78",78,0.432625186869486,1,0.626740942243487,0.617013050243258,-0.899143431801349,0.537039121612906,-0.10828287852928,1.49387394232915,0
"79",79,3.89100646596122,1,0.594105373136699,0.551069804932922,-0.95621817978099,0.229283309075981,0.110371160320938,-1.16724930906684,1
"80",80,0.0662729229422915,1,-0.432212606538087,-0.805894339457154,-0.0561322742141783,-0.967428967822343,-0.888268971350044,-1.65387481143136,0
"81",81,0.613219959379189,1,-0.352558666374534,-0.558882526122034,0.981806877069175,0.243368173483759,0.924225008115172,-1.42442592312756,0
"82",82,0.707347932836045,1,-0.187142642214894,0.935746534261853,0.399215136189014,-0.685549248941243,-0.095361010171473,0.635832587567287,0
"83",83,2.55673416822231,1,-0.615935678593814,0.519710807129741,-0.565551216248423,0.882656793110073,-0.544694014824927,-0.753360189222157,0
"84",84,0.238155228165927,1,0.774744488298893,-0.259268988855183,0.452014067210257,-0.372646281961352,0.36491425614804,2.11551588481467,0
"85",85,0.526819183913464,1,0.927063356153667,0.353359211236238,0.664386521559209,0.201268167700619,-0.385325838346034,1.46093887276366,1
"86",86,0.473482183784228,1,-0.0729245059192181,-0.159535193350166,-0.509424267336726,0.0365836061537266,-0.365190447773784,-0.865888765312232,0
"87",87,1.0147846005857,0,-0.0258090435527265,-0.592723572161049,0.407135474029928,0.267058232799172,-0.928327011410147,0.678446876390384,0
"88",88,0.132605541331611,1,-0.212725765537471,-0.891727446578443,-0.0651087169535458,0.398140562698245,0.00213033752515912,-2.01994757019771,0
"89",89,1.46987222233048,1,-0.749999034684151,0.268479086458683,0.989965165499598,0.557794107589871,0.749328742735088,0.442261856965984,1
"90",90,0.655267617810699,0,0.968346470035613,-0.209317712113261,-0.960114269051701,-0.50588519172743,-0.381036502309144,0.53654134171086,1
"91",91,2.7012783221239,1,0.604489797726274,0.938679316081107,-0.664195199497044,0.388371968641877,-0.543673302978277,-2.31343822796346,0
"92",92,0.294754611092811,1,0.653275957796723,0.0496926894411445,-0.383090460207313,-0.757014750503004,0.0241628489457071,0.853434405861727,1
"93",93,1.60072236633187,1,0.533900577574968,-0.548890533857048,-0.43025485612452,0.685320423450321,0.931178005412221,-0.736310687816017,1
"94",94,0.204633250086273,1,0.733942195773125,0.994694565888494,0.604728867765516,0.728201917838305,0.71227367920801,-1.00454440303095,1
"95",95,2.83941375525232,1,-0.274251573719084,-0.642312705051154,0.311694323085248,-0.404289885424078,0.418069324456155,-1.89038432769343,1
"96",96,0.0286205142267339,1,0.464024041313678,0.931207084096968,0.625579556450248,-0.891904042102396,0.655125681776553,1.33399128529925,1
"97",97,5.68467954732478,0,-0.527777630835772,-0.300297603476793,-0.349001068156213,0.713871851097792,-0.379579250700772,-0.224692135551059,1
"98",98,2.69656955445052,1,-0.234723360277712,0.913078394252807,-0.369309845846146,0.856358530931175,-0.958971324842423,-0.375946028332665,1
"99",99,0.321440472315402,1,-0.353159816935658,-0.691339174285531,0.577511282172054,-0.945848711300641,0.341884048189968,-1.43114962214012,1
"100",100,1.20181574750129,1,0.520395862404257,-0.472990394104272,0.220299710053951,-0.880117383785546,-0.82137508597225,-0.0938020678756106,0
"101",101,0.0619561878590656,1,0.656390970572829,-0.227018889971077,-0.160087153781205,0.266769779846072,0.440045226830989,0.537281285285247,1
"102",102,1.35227144049373,1,0.644672980997711,-0.717653585132211,0.440365605521947,-0.236278622876853,-0.584741439204663,-2.02605562294976,0
"103",103,0.00360598086811358,1,-0.918582796584815,-0.24625942716375,0.781601948663592,0.271040279883891,0.131609886884689,0.502346812138328,0
"104",104,0.520387945817793,1,0.808957722038031,0.650850274134427,0.489740979392081,-0.575352979358286,-0.847938743885607,0.478980390086687,1
"105",105,0.281430148443333,1,0.94491026038304,-0.76667488925159,-0.388159089256078,-0.010156583506614,-0.53147535212338,0.139304491192371,0
"106",106,1.26873398207628,1,-0.343661673832685,-0.539841692429036,0.472006586380303,-0.612054016441107,-0.537054398097098,-0.703495470414654,0
"107",107,0.589363794153858,1,-0.311546218581498,0.00747411418706179,-0.440737784374505,0.542377925943583,-0.0736249289475381,-0.828024531221219,0
"108",108,0.416997177241907,1,0.715448740404099,-0.819013244938105,-0.842058611102402,0.224019980989397,-0.67671271180734,0.210290276336176,1
"109",109,0.717693043191174,1,0.825152503792197,0.823895059060305,0.256173449102789,-0.186006202362478,0.163014892488718,-0.793402815787518,0
"110",110,0.0171101424588719,1,0.195683155674487,0.335208411794156,-0.897648199927062,-0.332786747720093,-0.937907645944506,1.69317743102266,0
"111",111,1.86993179741507,1,0.678047818597406,0.444603327196091,0.903653366491199,0.739941462874413,-0.584290058817714,-0.405349546415573,1
"112",112,0.463573269266596,1,0.288278238847852,-0.803748131264001,0.591333705000579,-0.969091542530805,0.910161095205694,-1.06607508362579,0
"113",113,0.116509465326558,1,-0.819382665678859,-0.628138324245811,-0.791192955803126,0.633145680185407,-0.0577790290117264,-0.139841192198196,0
"114",114,0.742632403493113,1,0.400858683511615,-0.426673880312592,-0.655003465246409,-0.712903110310435,-0.245161489583552,0.37553602668674,0
"115",115,0.258400724970777,1,0.838180230930448,0.268195611424744,0.0236945636570454,-0.649311426095665,0.812514282297343,-2.01003227387956,0
"116",116,0.211939629997386,1,0.537330758757889,0.340603190474212,0.969156331848353,-0.578936614561826,0.635356026701629,0.0901814201329794,0
"117",117,2.39257328880793,1,-0.67577586742118,-0.668195263016969,-0.869527175091207,-0.854694759938866,-0.870341634377837,-0.902191719038154,1
"118",118,0.271939188876463,1,0.498317839112133,0.816623295657337,-0.172366411425173,-0.440964309033006,0.951904276385903,-0.178563806986114,0
"119",119,1.19290086741563,1,0.428517554886639,-0.188149499706924,0.542771849315614,0.399680090602487,0.202819349244237,0.309100422876022,1
"120",120,7.3708416223526,0,-0.830129843670875,-0.299336152151227,-0.733912069816142,0.615652968175709,0.651983644347638,0.682477603982856,1
"121",121,0.175613025354592,1,0.66580282850191,0.6016905605793,-0.397242791950703,-0.329542608000338,0.106820068787783,1.25023756753494,0
"122",122,0.904371441224348,1,-0.509600571822375,0.776947088073939,-0.0273574143648148,0.956234110984951,0.0513011161237955,2.84547397366369,0
"123",123,0.0666265664116444,1,-0.869410669896752,-0.0926873399876058,-0.300534761976451,-0.47308034170419,-0.921085523907095,1.434905915457,0
"124",124,0.142660675669177,1,0.249036992900074,-0.893657201901078,-0.114461910910904,-0.203233791980892,0.335828068200499,0.0256854016203596,1
"125",125,0.215487125719468,1,0.12780928099528,0.0760103180073202,-0.25127649307251,0.14838339202106,0.0111158448271453,0.364095926078618,1
"126",126,0.179257393089657,1,-0.180210859980434,-0.498386495281011,0.0598836024291813,-0.450838463380933,0.0511133498512208,1.13645504897695,0
"127",127,0.325860381353265,1,-0.508347145747393,0.913975705392659,-0.83097713580355,-0.829979059286416,-0.0401352173648775,-0.549537852700942,0
"128",128,0.48550521950523,1,0.494543972425163,0.534146712161601,0.129113625735044,-0.910411563236266,0.54252002062276,-0.366891916623439,0
"129",129,0.0174703444015019,1,0.582138070371002,-0.14759020972997,0.0347415981814265,0.983268735464662,0.108142889104784,-0.377343500277489,1
"130",130,0.96946495420644,1,-0.620568110607564,-0.832985405810177,0.198047395329922,0.577727009076625,0.533346123993397,-0.76594491351122,1
"131",131,1.73164028800464,1,-0.94135774532333,0.710592136718333,-0.112446325831115,0.711601893417537,-0.739412678871304,0.510020897157962,0
"132",132,0.329759203420784,1,0.289590561296791,-0.0155666167847812,0.486317566595972,0.42749439412728,0.562934738583863,-1.4485727436281,1
"133",133,0.337360823366211,1,-0.195320672355592,0.821888198610395,0.498751556500793,-0.151740544941276,-0.0682379161007702,0.410853460927224,1
"134",134,3.13401425814084,1,-0.0218179407529533,0.416634305845946,-0.157090928405523,0.683540926780552,-0.212866253219545,-0.4462933169433,1
"135",135,0.548404510911396,1,-0.639197044074535,-0.563998073805124,-0.168987631797791,-0.513255691155791,-0.533571565989405,-0.463668810794707,1
"136",136,0.112704058581325,1,0.186779006384313,-0.0174345267005265,-0.226349742151797,-0.494100884534419,0.238671719096601,0.935928642293785,0
"137",137,0.513213208354466,1,-0.918276242446154,-0.215359903406352,0.338826404418796,-0.929747765418142,0.116165228653699,-0.481806989344655,0
"138",138,0.246947066242611,1,-0.579555032774806,0.708073301240802,-0.826902501285076,0.40858473489061,0.764291224069893,-2.15308007824534,0
"139",139,1.52379355432016,1,-0.428501985035837,-0.963959495071322,0.0867115058936179,-0.828476718626916,0.809722797945142,-1.72537916073433,0
"140",140,0.0456915320080987,0,-0.85933862067759,0.379826842807233,0.504991210531443,-0.92000932758674,0.80855464655906,1.12060751117034,0
"141",141,4.07054536230862,0,-0.17803503619507,0.846530122216791,0.252920692786574,0.865015907678753,-0.201119056902826,-1.37860648979169,1
"142",142,0.317451431872516,1,0.295657351613045,-0.730867149773985,-0.200982302427292,-0.539774566423148,-0.622433498036116,-2.71692280466084,0
"143",143,0.163580211548023,1,0.276019524317235,0.591608902439475,0.878382307477295,-0.468964501284063,0.468445477541536,1.13162275117215,1
"144",144,2.40739344944517,1,-0.809998491313308,0.240725355222821,-0.330560395959765,-0.164800398983061,-0.71650955080986,1.44940290286134,0
"145",145,1.65989717351538,1,0.426038465928286,0.225575227290392,0.936569205019623,-0.809356105513871,-0.389136104844511,0.374532334457922,1
"146",146,1.16723412635796,1,0.555652477312833,-0.761526811867952,-0.81799306999892,0.427510799374431,0.989385502412915,0.522065446431535,0
"147",147,0.0207529995340257,1,-0.0226779151707888,0.749504388310015,0.303045336157084,-0.898134468588978,-0.39478873508051,1.51139467976928,0
"148",148,0.629481544839418,1,0.434835332911462,-0.29514189157635,-0.0285422569140792,0.0422087567858398,0.979456139728427,-0.394899407542874,0
"149",149,0.0549719439227611,1,0.548852598760277,-0.629554159939289,-0.118441551923752,-0.181084090843797,0.541928485967219,1.07248893087579,0
"150",150,8.72406470873042,1,-0.919793436769396,0.76875422662124,-0.494767487049103,0.952858223579824,-0.347385557368398,0.188513404919387,1
"151",151,1.11067437237473,1,-0.447903389576823,0.275413581170142,-0.283085425850004,-0.888148126658052,-0.446194059215486,1.02798387415012,0
"152",152,1.41418034215029,1,0.996358607895672,0.224085215013474,-0.00301677314564586,0.186576928943396,0.651023929007351,-1.02186610926967,1
"153",153,0.149513928965351,1,0.483989666681737,-0.0788076887838542,-0.415938553865999,-0.0639691483229399,-0.854481321759522,-0.311963087626618,1
"154",154,0.439862922623296,1,-0.48334227502346,-0.0570737775415182,0.240373077336699,-0.411613130941987,-0.544946799054742,-0.81851975949403,1
"155",155,1.22258355224479,0,-0.14832109073177,0.33081303210929,-0.824624593369663,-0.682054089382291,0.25444218935445,-0.00264197108781124,0
"156",156,1.13443688365471,1,0.989820333197713,0.66213518474251,0.865459771361202,0.325248569715768,-0.129243575967848,1.015173720704,0
"157",157,6.74956637938432,1,-0.240587390493602,0.465418899431825,-0.314490755554289,-0.656572715379298,-0.866979805286974,-2.61534917824277,1
"158",158,0.157568593052272,0,-0.0711484677158296,-0.756076502148062,-0.31679280474782,0.630298124626279,0.719737184699625,0.476814204322827,0
"159",159,1.08884679582637,1,0.0575599111616611,-0.779286710079759,0.200784674379975,0.939901765901595,0.721706776879728,0.203187188635551,0
"160",160,0.31356018526911,1,0.952246469445527,-0.733635244425386,-0.128592412453145,-0.480008445680141,-0.376936354208738,-0.841049999974468,1
"161",161,0.194341112362026,1,0.836596705019474,0.695868888869882,-0.435510466340929,-0.56636167736724,0.7525281063281,1.21709260514755,0
"162",162,0.801703752357823,1,-0.58382031461224,0.755331446882337,-0.0219926768913865,0.999648078344762,-0.190330573357642,-0.646549573678792,0
"163",163,0.627547787698235,0,-0.852832445409149,-0.45250790938735,-0.444591609295458,0.00148279964923859,-0.22784420941025,0.602023852325546,0
"164",164,0.416780275016267,1,0.0243450705893338,-0.549459373112768,0.94697295082733,0.0483789672143757,0.434277589898556,-0.136009405086048,0
"165",165,3.58008940477803,1,-0.482037846464664,-0.96973264310509,-0.679408594500273,0.0587019799277186,-0.463186469394714,-0.852660039341185,1
"166",166,0.0305084088792474,1,0.574120564386249,-0.897057079710066,0.465567131061107,0.305943661835045,0.710862805135548,0.960358499795528,1
"167",167,2.25448796477481,0,0.559487713035196,-0.615060875657946,0.0324079780839384,0.726158956531435,-0.966877288650721,0.38468103785432,1
"168",168,2.05624107774555,1,0.581640237011015,0.691529892850667,-0.190650925971568,-0.127674067392945,-0.76493779104203,-0.475926779880864,1
"169",169,1.5815308876199,1,0.56940241670236,0.983124799560755,0.692573110572994,-0.0849305470474064,0.515164460986853,-0.0652241678039275,1
"170",170,1.15755254553242,1,0.0295582208782434,-0.206002374645323,0.49845152720809,-0.462835794314742,-0.734314820729196,-0.818464630536733,0
"171",171,1.21884282617251,1,0.126105131115764,0.489938577637076,0.297168692108244,0.973457699175924,-0.191329880151898,0.113930957977551,0
"172",172,1.90701632759756,1,0.456450824160129,0.716975016053766,-0.937881337013096,-0.922779012937099,-0.0429881568998098,-0.733117281991734,1
"173",173,0.301873446156505,1,-0.473742754198611,-0.232608693651855,-0.196639678906649,0.21421275800094,0.948890412226319,2.57645736144147,1
"174",174,1.28238383128842,1,0.912506972439587,-0.390744359232485,-0.252752375788987,0.717431953176856,0.338441870175302,-0.0425444191188513,1
"175",175,0.0292574627856156,1,-0.740539368707687,-0.104042809456587,-0.276394111569971,0.0488202054984868,-0.10980086075142,-1.17720835082851,1
"176",176,3.54300453759051,1,-0.545178679283708,0.874088522046804,0.267183548770845,0.547860168851912,-0.971579066477716,-0.269011826111315,0
"177",177,0.0507429444527474,1,0.546176586300135,0.398710032459348,-0.77035997947678,0.497503536753356,-0.753117077052593,-0.997297970371308,0
"178",178,1.23305166170522,1,-0.930292279459536,-0.697411347646266,0.953831677790731,0.116862496361136,-0.270309039391577,0.43912276992455,1
